"Calling as 1006","1006","1010","default","2012-03-16 12:35:26","","2012-03-16 12:35:26","0","0","UNALLOCATED_NUMBER","20437b86-6f5c-11e1-a76d-e15fc3902845","","","",""
"Calling as 1002","1002","1006","default","2012-03-16 12:35:26","2012-03-16 12:35:26","2012-03-16 12:35:26","0","0","NORMAL_CLEARING","203416b4-6f5c-11e1-a75c-e15fc3902845","203849c8-6f5c-11e1-a763-e15fc3902845","","PCMU","PCMU"
"Calling as 1003","1003","1010","default","2012-03-16 12:35:26","","2012-03-16 12:35:26","0","0","UNALLOCATED_NUMBER","2045e952-6f5c-11e1-a76f-e15fc3902845","","","",""
"Calling as 1003","1003","1004","default","2012-03-16 12:35:33","2012-03-16 12:35:33","2012-03-16 12:35:33","0","0","NORMAL_CLEARING","2471f0de-6f5c-11e1-a785-e15fc3902845","","","PCMU","PCMU"
"Calling as 1004","1004","1010","default","2012-03-16 12:35:33","","2012-03-16 12:35:33","0","0","UNALLOCATED_NUMBER","248505b6-6f5c-11e1-a78e-e15fc3902845","","","",""
"Calling as 1001","1001","1010","default","2012-03-16 12:35:36","","2012-03-16 12:35:36","0","0","UNALLOCATED_NUMBER","262e8fe0-6f5c-11e1-a796-e15fc3902845","","","",""
"Calling as 1001","1001","1010","default","2012-03-16 12:35:37","","2012-03-16 12:35:37","0","0","UNALLOCATED_NUMBER","26c7462c-6f5c-11e1-a79c-e15fc3902845","","","",""
"Calling as 1004","1004","1006","default","2012-03-16 12:35:38","2012-03-16 12:35:38","2012-03-16 12:35:38","0","0","NONE","27717dd6-6f5c-11e1-a7aa-e15fc3902845","277ace90-6f5c-11e1-a7af-e15fc3902845","","PCMU","PCMU"
"Calling as 1009","1009","1004","default","2012-03-16 12:35:38","","2012-03-16 12:35:39","1","0","NORMAL_CLEARING","27964aa8-6f5c-11e1-a7be-e15fc3902845","","","PCMU","PCMU"
"Calling as 1004","1004","1002","default","2012-03-16 12:35:39","","2012-03-16 12:35:39","0","0","NORMAL_CLEARING","27a421b4-6f5c-11e1-a7c7-e15fc3902845","","","PCMU","PCMU"
"Calling as 1002","1002","1003","default","2012-03-16 12:35:39","2012-03-16 12:35:39","2012-03-16 12:35:39","0","0","NORMAL_CLEARING","27b68908-6f5c-11e1-a7d1-e15fc3902845","27bee2d8-6f5c-11e1-a7d5-e15fc3902845","","PCMU","PCMU"
"Calling as 1003","1003","1010","default","2012-03-16 12:35:39","","2012-03-16 12:35:39","0","0","UNALLOCATED_NUMBER","27c9c46e-6f5c-11e1-a7db-e15fc3902845","","","",""
"Calling as 1009","1009","1010","default","2012-03-16 12:35:44","","2012-03-16 12:35:44","0","0","UNALLOCATED_NUMBER","2b02487c-6f5c-11e1-a7ec-e15fc3902845","","","",""
"Calling as 1005","1005","1009","default","2012-03-16 12:35:46","","2012-03-16 12:35:46","0","0","NORMAL_CLEARING","2c31b552-6f5c-11e1-a7fb-e15fc3902845","","","PCMU","PCMU"
"Calling as 1007","1007","1010","default","2012-03-16 12:35:46","","2012-03-16 12:35:47","1","0","UNALLOCATED_NUMBER","2c5dadba-6f5c-11e1-a80e-e15fc3902845","","","",""
"Calling as 1009","1009","1007","default","2012-03-16 12:35:46","2012-03-16 12:35:47","2012-03-16 12:35:47","1","0","NORMAL_CLEARING","2c4ad35c-6f5c-11e1-a804-e15fc3902845","","","PCMU","PCMU"
"Calling as 1009","1009","1005","default","2012-03-16 12:35:47","2012-03-16 12:35:47","2012-03-16 12:35:47","0","0","NORMAL_CLEARING","2cce2a18-6f5c-11e1-a81e-e15fc3902845","2cd72e42-6f5c-11e1-a823-e15fc3902845","","PCMU","PCMU"
"Calling as 1006","1006","1004","default","2012-03-16 12:35:47","2012-03-16 12:35:48","2012-03-16 12:35:48","1","0","NONE","2cf3e3fc-6f5c-11e1-a832-e15fc3902845","","","PCMU","PCMU"
"Calling as 1004","1004","1005","default","2012-03-16 12:35:48","","2012-03-16 12:35:48","0","0","NORMAL_CLEARING","2d03e89c-6f5c-11e1-a83b-e15fc3902845","","","PCMU","PCMU"
"Calling as 1007","1007","1008","default","2012-03-16 12:35:48","","2012-03-16 12:35:48","0","0","NORMAL_CLEARING","2d23b4c4-6f5c-11e1-a84f-e15fc3902845","","","PCMU","PCMU"
"Calling as 1008","1008","1007","default","2012-03-16 12:35:48","","2012-03-16 12:35:48","0","0","NORMAL_CLEARING","2d36670e-6f5c-11e1-a858-e15fc3902845","","","PCMU","PCMU"
"Calling as 1007","1007","1005","default","2012-03-16 12:35:48","","2012-03-16 12:35:48","0","0","NONE","2d4fda68-6f5c-11e1-a862-e15fc3902845","","","PCMU","PCMU"
"Calling as 1005","1005","1010","default","2012-03-16 12:35:48","","2012-03-16 12:35:48","0","0","UNALLOCATED_NUMBER","2d641e9c-6f5c-11e1-a874-e15fc3902845","","","",""
"Calling as 1005","1005","1003","default","2012-03-16 12:35:53","","2012-03-16 12:35:53","0","0","NORMAL_CLEARING","305f826c-6f5c-11e1-a885-e15fc3902845","","","PCMU","PCMU"
"Calling as 1003","1003","1005","default","2012-03-16 12:35:53","2012-03-16 12:35:54","2012-03-16 12:35:54","1","0","NORMAL_CLEARING","30717850-6f5c-11e1-a88e-e15fc3902845","307a83f0-6f5c-11e1-a894-e15fc3902845","","PCMU","PCMU"
"Calling as 1005","1005","1010","default","2012-03-16 12:35:53","","2012-03-16 12:35:54","1","0","UNALLOCATED_NUMBER","3089bdca-6f5c-11e1-a898-e15fc3902845","","","",""
"Calling as 1001","1001","1010","default","2012-03-16 12:35:55","","2012-03-16 12:35:55","0","0","UNALLOCATED_NUMBER","31890eec-6f5c-11e1-a8a1-e15fc3902845","","","",""
"Calling as 1004","1004","1003","default","2012-03-16 12:36:01","","2012-03-16 12:36:01","0","0","NORMAL_CLEARING","35296b5a-6f5c-11e1-a8af-e15fc3902845","","","PCMU","PCMU"
"Calling as 1003","1003","1009","default","2012-03-16 12:36:01","2012-03-16 12:36:02","2012-03-16 12:36:02","1","0","NORMAL_CLEARING","3539a010-6f5c-11e1-a8b8-e15fc3902845","","","PCMU","PCMU"
"Calling as 1009","1009","1010","default","2012-03-16 12:36:01","","2012-03-16 12:36:02","1","0","UNALLOCATED_NUMBER","354ad6aa-6f5c-11e1-a8c2-e15fc3902845","","","",""
"Calling as 1004","1004","1005","default","2012-03-16 12:36:02","2012-03-16 12:36:02","2012-03-16 12:36:02","0","0","NONE","35c3030a-6f5c-11e1-a8d2-e15fc3902845","","","PCMU","PCMU"
"Calling as 1005","1005","1006","default","2012-03-16 12:36:02","2012-03-16 12:36:03","2012-03-16 12:36:03","1","0","NORMAL_CLEARING","35d3c69a-6f5c-11e1-a8db-e15fc3902845","","","PCMU","PCMU"
"Calling as 1006","1006","1005","default","2012-03-16 12:36:02","","2012-03-16 12:36:03","1","0","NORMAL_CLEARING","35e88742-6f5c-11e1-a8e5-e15fc3902845","","","PCMU","PCMU"
"Calling as 1005","1005","1006","default","2012-03-16 12:36:03","","2012-03-16 12:36:03","0","0","NORMAL_CLEARING","36029cfe-6f5c-11e1-a8ef-e15fc3902845","","","PCMU","PCMU"
"Calling as 1006","1006","1004","default","2012-03-16 12:36:03","2012-03-16 12:36:03","2012-03-16 12:36:03","0","0","NORMAL_CLEARING","361c7124-6f5c-11e1-a8f9-e15fc3902845","362627b4-6f5c-11e1-a8ff-e15fc3902845","","PCMU","PCMU"
"Calling as 1006","1006","1009","default","2012-03-16 12:36:03","2012-03-16 12:36:03","2012-03-16 12:36:03","0","0","NORMAL_CLEARING","364206fa-6f5c-11e1-a90e-e15fc3902845","","","PCMU","PCMU"
"Calling as 1009","1009","1003","default","2012-03-16 12:36:03","","2012-03-16 12:36:03","0","0","NORMAL_CLEARING","365979ac-6f5c-11e1-a916-e15fc3902845","","","PCMU","PCMU"
"Calling as 1003","1003","1007","default","2012-03-16 12:36:03","2012-03-16 12:36:04","2012-03-16 12:36:04","1","0","NORMAL_CLEARING","366d3b4a-6f5c-11e1-a920-e15fc3902845","3676372c-6f5c-11e1-a926-e15fc3902845","","PCMU","PCMU"
"Calling as 1005","1005","1007","default","2012-03-16 12:36:04","2012-03-16 12:36:04","2012-03-16 12:36:04","0","0","NORMAL_CLEARING","3694cb56-6f5c-11e1-a935-e15fc3902845","369d4ce0-6f5c-11e1-a939-e15fc3902845","","PCMU","PCMU"
"Calling as 1008","1008","1002","default","2012-03-16 12:36:04","2012-03-16 12:36:04","2012-03-16 12:36:04","0","0","NORMAL_CLEARING","36b9c956-6f5c-11e1-a949-e15fc3902845","36c22d08-6f5c-11e1-a94e-e15fc3902845","","PCMU","PCMU"
"Calling as 1007","1007","1003","default","2012-03-16 12:36:04","","2012-03-16 12:36:04","0","0","NORMAL_CLEARING","36de7d8c-6f5c-11e1-a95d-e15fc3902845","","","PCMU","PCMU"
"Calling as 1003","1003","1004","default","2012-03-16 12:36:04","2012-03-16 12:36:04","2012-03-16 12:36:04","0","0","NORMAL_CLEARING","36ed54d8-6f5c-11e1-a966-e15fc3902845","36f687ec-6f5c-11e1-a96c-e15fc3902845","","PCMU","PCMU"
"Calling as 1005","1005","1002","default","2012-03-16 12:36:04","2012-03-16 12:36:05","2012-03-16 12:36:05","1","0","NORMAL_CLEARING","3713a49e-6f5c-11e1-a97b-e15fc3902845","","","PCMU","PCMU"
"Calling as 1002","1002","1005","default","2012-03-16 12:36:05","","2012-03-16 12:36:05","0","0","NORMAL_CLEARING","3726dab4-6f5c-11e1-a984-e15fc3902845","","","PCMU","PCMU"
"Calling as 1005","1005","1008","default","2012-03-16 12:36:05","2012-03-16 12:36:05","2012-03-16 12:36:05","0","0","NORMAL_CLEARING","3736890a-6f5c-11e1-a98e-e15fc3902845","373fafc6-6f5c-11e1-a992-e15fc3902845","","PCMU","PCMU"
"Calling as 1001","1001","1009","default","2012-03-16 12:35:44","2012-03-16 12:35:44","2012-03-16 13:47:05","4281","4281","SYSTEM_SHUTDOWN","2af542bc-6f5c-11e1-a7e4-e15fc3902845","2af8888c-6f5c-11e1-a7e8-e15fc3902845","","PCMU","PCMU"
"Calling as 1008","1008","1002","default","2012-03-16 12:36:05","2012-03-16 12:36:05","2012-03-16 13:47:05","4260","4260","SYSTEM_SHUTDOWN","374a48b4-6f5c-11e1-a998-e15fc3902845","375310c0-6f5c-11e1-a99f-e15fc3902845","","PCMU","PCMU"
"Calling as 1001","1001","1003","default","2012-03-16 12:35:26","2012-03-16 12:35:26","2012-03-16 13:47:05","4299","4299","SYSTEM_SHUTDOWN","2036120c-6f5c-11e1-a75e-e15fc3902845","203c13b4-6f5c-11e1-a769-e15fc3902845","","PCMU","PCMU"
"Calling as 1001","1001","1003","default","2012-03-16 12:35:15","2012-03-16 12:35:15","2012-03-16 13:47:05","4310","4310","SYSTEM_SHUTDOWN","19a341f8-6f5c-11e1-a67d-e15fc3902845","19a74140-6f5c-11e1-a681-e15fc3902845","","PCMU","PCMU"
"Calling as 1002","1002","","skinny-patterns","2012-03-16 12:36:05","","2012-03-16 13:47:05","4260","0","SYSTEM_SHUTDOWN","375e6cf4-6f5c-11e1-a9a4-e15fc3902845","","","",""
"Calling as 1001","1001","1005","default","2012-03-16 12:35:48","2012-03-16 12:35:48","2012-03-16 13:47:05","4277","4277","SYSTEM_SHUTDOWN","2d5a6672-6f5c-11e1-a86c-e15fc3902845","2d5f19ce-6f5c-11e1-a870-e15fc3902845","","PCMU","PCMU"
"Calling as 1001","1001","","skinny-patterns","2012-03-16 15:24:39","","2012-03-16 15:30:52","373","0","SYSTEM_SHUTDOWN","c3ba5386-6f73-11e1-a932-c7b53f6af8a2","","","",""
"Calling as 1005","1005","1063","default","2012-03-16 15:55:08","2012-03-16 15:55:15","2012-03-16 15:55:15","7","0","NORMAL_CLEARING","05d29162-6f78-11e1-a160-6394d8d68456","","","PCMU","PCMU"
"Calling as 1100","1100","1070","default","2012-03-16 15:55:15","2012-03-16 15:55:15","2012-03-16 15:55:15","0","0","NORMAL_CLEARING","0a3eaa88-6f78-11e1-a17b-6394d8d68456","","","PCMU","PCMU"
"Calling as 1070","1070","1008","default","2012-03-16 15:55:15","2012-03-16 15:55:15","2012-03-16 15:55:15","0","0","NORMAL_CLEARING","0a5473f4-6f78-11e1-a184-6394d8d68456","","","PCMU","PCMU"
"Calling as 1065","1065","1072","default","2012-03-16 15:55:16","2012-03-16 15:55:16","2012-03-16 15:55:16","0","0","NONE","0a978388-6f78-11e1-a1a0-6394d8d68456","","","PCMU","PCMU"
"Calling as 1072","1072","1078","default","2012-03-16 15:55:16","","2012-03-16 15:55:16","0","0","NORMAL_CLEARING","0aadb004-6f78-11e1-a1a9-6394d8d68456","","","PCMU","PCMU"
"Calling as 1078","1078","1012","default","2012-03-16 15:55:16","","2012-03-16 15:55:16","0","0","NORMAL_CLEARING","0ac30f26-6f78-11e1-a1b3-6394d8d68456","","","PCMU","PCMU"
"Calling as 1012","1012","1086","default","2012-03-16 15:55:16","","2012-03-16 15:55:16","0","0","NORMAL_CLEARING","0adcf210-6f78-11e1-a1bd-6394d8d68456","","","PCMU","PCMU"
"Calling as 1086","1086","1043","default","2012-03-16 15:55:16","2012-03-16 15:55:16","2012-03-16 15:55:17","1","1","NORMAL_CLEARING","0af21668-6f78-11e1-a1c7-6394d8d68456","0afb42a6-6f78-11e1-a1cd-6394d8d68456","","PCMU","PCMU"
"Calling as 1071","1071","1065","default","2012-03-16 15:55:17","2012-03-16 15:55:17","2012-03-16 15:55:17","0","0","NORMAL_CLEARING","0b1d128c-6f78-11e1-a1dc-6394d8d68456","0b252f44-6f78-11e1-a1e2-6394d8d68456","","PCMU","PCMU"
"Calling as 1116","1116","1271","default","2012-03-16 15:55:58","2012-03-16 15:55:58","2012-03-16 15:55:58","0","0","NORMAL_CLEARING","23cbaa28-6f78-11e1-a210-6394d8d68456","23d6d416-6f78-11e1-a215-6394d8d68456","","PCMU","PCMU"
"Calling as 1155","1155","1084","default","2012-03-16 15:55:58","","2012-03-16 15:55:58","0","0","NORMAL_CLEARING","23f466ac-6f78-11e1-a224-6394d8d68456","","","PCMU","PCMU"
"Calling as 1085","1085","1077","default","2012-03-16 15:54:58","","2012-03-16 15:55:59","61","0","NORMAL_CLEARING","ffd67986-6f77-11e1-a147-6394d8d68456","","","",""
"Calling as 1084","1084","1248","default","2012-03-16 15:55:58","","2012-03-16 15:55:59","1","0","NORMAL_CLEARING","2407acb2-6f78-11e1-a22d-6394d8d68456","","","PCMU","PCMU"
"Calling as 1248","1248","1095","default","2012-03-16 15:55:59","2012-03-16 15:55:59","2012-03-16 15:55:59","0","0","NORMAL_CLEARING","24296794-6f78-11e1-a237-6394d8d68456","243e2ed6-6f78-11e1-a23d-6394d8d68456","","PCMU","PCMU"
"Calling as 1126","1126","1274","default","2012-03-16 15:55:59","2012-03-16 15:55:59","2012-03-16 15:55:59","0","0","NORMAL_CLEARING","247ea5c4-6f78-11e1-a24c-6394d8d68456","24877122-6f78-11e1-a251-6394d8d68456","","PCMU","PCMU"
"Calling as 1226","1226","1164","default","2012-03-16 15:55:59","2012-03-16 15:56:00","2012-03-16 15:56:00","1","0","NORMAL_CLEARING","24abfb3c-6f78-11e1-a260-6394d8d68456","24b58f30-6f78-11e1-a265-6394d8d68456","","PCMU","PCMU"
"Calling as 1022","1022","1117","default","2012-03-16 15:56:00","2012-03-16 15:56:00","2012-03-16 15:56:00","0","0","NORMAL_CLEARING","24e78f76-6f78-11e1-a274-6394d8d68456","24f89faa-6f78-11e1-a279-6394d8d68456","","PCMU","PCMU"
"Calling as 1046","1046","1247","default","2012-03-16 15:56:00","2012-03-16 15:56:00","2012-03-16 15:56:00","0","0","NORMAL_CLEARING","25189c2e-6f78-11e1-a288-6394d8d68456","25212d44-6f78-11e1-a28d-6394d8d68456","","PCMU","PCMU"
"Calling as 1105","1105","1237","default","2012-03-16 15:56:00","2012-03-16 15:56:01","2012-03-16 15:56:01","1","0","NORMAL_CLEARING","253e36f0-6f78-11e1-a29c-6394d8d68456","","","PCMU","PCMU"
"Calling as 1237","1237","1260","default","2012-03-16 15:56:01","","2012-03-16 15:56:01","0","0","NORMAL_CLEARING","255769c2-6f78-11e1-a2a5-6394d8d68456","","","PCMU","PCMU"
"Calling as 1260","1260","1143","default","2012-03-16 15:56:01","","2012-03-16 15:56:01","0","0","NORMAL_CLEARING","2570b2ce-6f78-11e1-a2af-6394d8d68456","","","PCMU","PCMU"
"Calling as 1143","1143","1010","default","2012-03-16 15:56:01","2012-03-16 15:56:01","2012-03-16 15:56:01","0","0","NORMAL_CLEARING","2594e004-6f78-11e1-a2b9-6394d8d68456","259fc96a-6f78-11e1-a2bf-6394d8d68456","","PCMU","PCMU"
"Calling as 1290","1290","1214","default","2012-03-16 15:56:01","","2012-03-16 15:56:02","1","0","NORMAL_CLEARING","25c6ff1c-6f78-11e1-a2ce-6394d8d68456","","","PCMU","PCMU"
"Calling as 1001","1001","1026","default","2012-03-16 15:55:06","","2012-03-16 15:56:07","61","0","NORMAL_CLEARING","04903f5c-6f78-11e1-a150-6394d8d68456","","","",""
"Calling as 1214","1214","1185","default","2012-03-16 15:56:01","","2012-03-16 15:56:10","9","0","NORMAL_CLEARING","25daaea4-6f78-11e1-a2d7-6394d8d68456","","","PCMU","PCMU"
"Calling as 1050","1050","1279","default","2012-03-16 15:56:10","2012-03-16 15:56:10","2012-03-16 15:56:10","0","0","NORMAL_CLEARING","2b18c612-6f78-11e1-a2f3-6394d8d68456","2b217488-6f78-11e1-a2fa-6394d8d68456","","PCMU","PCMU"
"Calling as 1219","1219","1010","default","2012-03-16 15:56:10","2012-03-16 15:56:10","2012-03-16 15:56:10","0","0","NORMAL_CLEARING","2b1ba210-6f78-11e1-a2f6-6394d8d68456","2b23a55a-6f78-11e1-a300-6394d8d68456","","PCMU","PCMU"
"Calling as 1202","1202","1195","default","2012-03-16 15:56:11","2012-03-16 15:56:11","2012-03-16 15:56:11","0","0","NORMAL_CLEARING","2b491a42-6f78-11e1-a31a-6394d8d68456","2b533504-6f78-11e1-a320-6394d8d68456","","PCMU","PCMU"
"Calling as 1030","1030","1066","default","2012-03-16 15:56:11","","2012-03-16 15:56:11","0","0","NORMAL_CLEARING","2b4e1808-6f78-11e1-a31c-6394d8d68456","","","PCMU","PCMU"
"Calling as 1066","1066","1033","default","2012-03-16 15:56:11","2012-03-16 15:56:11","2012-03-16 15:56:11","0","0","NORMAL_CLEARING","2b760110-6f78-11e1-a330-6394d8d68456","2b8abbb4-6f78-11e1-a33c-6394d8d68456","","PCMU","PCMU"
"Calling as 1166","1166","1021","default","2012-03-16 15:56:11","","2012-03-16 15:56:11","0","0","NORMAL_CLEARING","2b996498-6f78-11e1-a340-6394d8d68456","","","PCMU","PCMU"
"Calling as 1021","1021","1219","default","2012-03-16 15:56:11","2012-03-16 15:56:12","2012-03-16 15:56:12","1","0","NORMAL_CLEARING","2bb90c12-6f78-11e1-a354-6394d8d68456","2bc2045c-6f78-11e1-a35a-6394d8d68456","","PCMU","PCMU"
"Calling as 1172","1172","1086","default","2012-03-16 15:56:11","","2012-03-16 15:56:12","1","0","NORMAL_CLEARING","2bc28580-6f78-11e1-a35c-6394d8d68456","","","PCMU","PCMU"
"Calling as 1086","1086","1066","default","2012-03-16 15:56:11","2012-03-16 15:56:12","2012-03-16 15:56:12","1","0","NORMAL_CLEARING","2bd5c1ea-6f78-11e1-a369-6394d8d68456","2be0a632-6f78-11e1-a378-6394d8d68456","","PCMU","PCMU"
"Calling as 1048","1048","1027","default","2012-03-16 15:56:12","","2012-03-16 15:56:12","0","0","NORMAL_CLEARING","2bed538c-6f78-11e1-a37c-6394d8d68456","","","PCMU","PCMU"
"Calling as 1027","1027","1003","default","2012-03-16 15:56:12","","2012-03-16 15:56:12","0","0","NORMAL_CLEARING","2c190748-6f78-11e1-a390-6394d8d68456","","","PCMU","PCMU"
"Calling as 1003","1003","1208","default","2012-03-16 15:56:12","2012-03-16 15:56:12","2012-03-16 15:56:12","0","0","NORMAL_CLEARING","2c395304-6f78-11e1-a3a3-6394d8d68456","2c49b3ca-6f78-11e1-a3b1-6394d8d68456","","PCMU","PCMU"
"Calling as 1133","1133","1202","default","2012-03-16 15:56:12","2012-03-16 15:56:13","2012-03-16 15:56:13","1","0","NORMAL_CLEARING","2c540e88-6f78-11e1-a3b5-6394d8d68456","2c5c7faa-6f78-11e1-a3bf-6394d8d68456","","PCMU","PCMU"
"Calling as 1155","1155","1232","default","2012-03-16 15:56:12","","2012-03-16 15:56:13","1","0","NORMAL_CLEARING","2c694294-6f78-11e1-a3cb-6394d8d68456","","","PCMU","PCMU"
"Calling as 1232","1232","1297","default","2012-03-16 15:56:13","","2012-03-16 15:56:13","0","0","NORMAL_CLEARING","2c8d8442-6f78-11e1-a3df-6394d8d68456","","","PCMU","PCMU"
"Calling as 1116","1116","1287","default","2012-03-16 15:56:13","2012-03-16 15:56:13","2012-03-16 15:56:13","0","0","NONE","2c897a78-6f78-11e1-a3dd-6394d8d68456","","","PCMU","PCMU"
"Calling as 1297","1297","1199","default","2012-03-16 15:56:13","2012-03-16 15:56:13","2012-03-16 15:56:13","0","0","NORMAL_CLEARING","2cad4408-6f78-11e1-a3f2-6394d8d68456","2cb865cc-6f78-11e1-a3fe-6394d8d68456","","PCMU","PCMU"
"Calling as 1287","1287","1012","default","2012-03-16 15:56:13","2012-03-16 15:56:13","2012-03-16 15:56:13","0","0","NORMAL_CLEARING","2ca6bc96-6f78-11e1-a3f0-6394d8d68456","2cb67bae-6f78-11e1-a3fa-6394d8d68456","","PCMU","PCMU"
"Calling as 1001","1001","1096","default","2012-03-16 15:55:13","","2012-03-16 15:56:14","61","0","NORMAL_CLEARING","08bdd6de-6f78-11e1-a169-6394d8d68456","","","",""
"Calling as 1253","1253","1109","default","2012-03-16 15:56:13","2012-03-16 15:56:14","2012-03-16 15:56:14","1","0","NORMAL_CLEARING","2cfa11c0-6f78-11e1-a41c-6394d8d68456","2d0768ca-6f78-11e1-a428-6394d8d68456","","PCMU","PCMU"
